outbreak,outbreak_day,outbreak_day_av,outbreak_day_md,outbreak_day_sd,outbreak_prob,control_prob,contained_prob,iq_factor,iq_compliance,cluster_size,poisson_lambda,num_tests,label,beta,first_case_day,first_case_day_av,first_case_day_md,first_case_day_sd,first_case_inf,first_case_inf_av,first_case_inf_md,first_case_inf_sd,resurgence,resurgence_day,resurgence_day_av,resurgence_day_md,resurgence_day_sd,resurgence_prob,resurgence_control_prob,resurgence_contained_prob
False,,31.644539614561,30,12.4859658755685,46.7,53.3,0,0.2,0.8,6,0,73460,cluster,0.0192,3,3.577,3,1.08354556895407,1,1.974,1,2.15065664391134,False,,18.9545454545455,14,14.5377583806026,79.2000000000001,20.8,0
False,,29.528233151184,28,12.5637762751382,54.9,45,0.1,0.2,0.8,7,0,73460,cluster,0.0192,3,3.321,3,0.952868826229508,1,2.102,1,2.37730856221905,False,,17.1674528301887,12,13.9421911978971,84.8000000000001,15.1,0.1
False,,28.4769475357711,26,12.6797985206185,62.9,37,0.1,0.2,0.8,8,0,73460,cluster,0.0192,3,3.09,3,0.86596766683289,1,2.11,1,2.26536972699822,True,45,16.0011013215859,12,13.2406146171193,90.8000000000001,9.20000000000001,0
False,,26.785046728972,24,12.9785550684382,64.2,35.7,0.1,0.2,0.8,9,0,73460,cluster,0.0192,3,2.959,3,0.771569180307249,2,2.357,2,2.47861876858867,True,38,14.6132897603486,10,13.0557593308359,91.8000000000001,8.20000000000001,0
True,54,24.9332386363636,22,12.6803950222509,70.4,29.6,0,0.2,0.8,10,0,73460,cluster,0.0192,3,2.788,3,0.72184208799432,2,2.384,2,2.61964577758139,True,31,13.6120959332638,9,12.4619002130868,95.9000000000001,4.1,0
True,49,23.0928104575163,19,12.8724466575318,76.5000000000001,23.4,0.1,0.2,0.8,11,0,73460,cluster,0.0192,3,2.685,3,0.675111101967669,2,2.405,2,2.63988162613402,True,15,12.0805785123967,8,11.4988193283622,96.8000000000001,3.2,0
True,39,22.2484774665043,18,12.7817484920891,82.1000000000001,17.8,0.1,0.2,0.8,12,0,73460,cluster,0.0192,3,2.586,3,0.653149293806554,3,2.388,2,2.64489243637619,True,6,11.2879256965944,7,10.8955387396822,96.9000000000001,3.1,0
True,38,19.967365967366,15.5,12.4075643447307,85.8000000000001,14.2,0,0.2,0.8,13,0,73460,cluster,0.0192,3,2.51,3,0.643350604258673,3,2.491,2,2.75752044416719,True,5,9.95551061678463,6,10.4281470660264,98.9000000000001,1.1,0
True,21,17.766592920354,14,11.3521542489046,90.4000000000001,9.60000000000001,0,0.2,0.8,14,0,73460,cluster,0.0192,2,2.44644644644645,2,0.627118938517992,1,2.61261261261261,2,2.980933922134,True,5,9.0010101010101,5,9.54600762653993,99.0000000000001,1,0
True,20,16.0828848223897,13,10.7486508963287,92.9000000000001,7.10000000000001,0,0.2,0.8,15,0,73460,cluster,0.0192,2,2.392,2,0.613462305280447,1,2.576,2,2.8249290256571,True,5,7.91540785498489,5,8.39345248225195,99.3000000000001,0.7,0
True,14,14.7351407716371,12,9.95530814839529,95.9000000000001,4.1,0,0.2,0.8,16,0,73460,cluster,0.0192,2,2.276,2,0.596509849038555,1,2.555,2,2.91461403962858,True,5,7.21407035175879,4,7.75072718359043,99.5000000000001,0.5,0
True,13,13.9255861365953,10,10.7771215269996,98.1000000000001,1.9,0,0.2,0.8,17,0,73460,cluster,0.0192,2,2.25125125125125,2,0.576427102190794,1,2.51251251251251,2,2.74392469217176,True,5,6.88654618473896,4,7.43365432241884,99.6000000000001,0.4,0
True,11,11.1878172588832,9,8.3303770340878,98.5000000000001,1.5,0,0.2,0.8,18,0,73460,cluster,0.0192,2,2.201,2,0.537214110015737,1,2.525,2,2.71355394271056,True,5,6.04723618090452,4,6.51035355542081,99.5000000000001,0.5,0
True,6,9.95774647887324,8,7.21181579593933,99.4000000000001,0.6,0,0.2,0.8,19,0,73460,cluster,0.0192,2,2.155,2,0.530070749994753,1,2.559,2,2.73724660927729,True,4,5.77766599597586,4,6.0842396416655,99.4000000000001,0.6,0
True,6,8.35370741482966,6,5.14948304530006,99.8000000000001,0.2,0,0.2,0.8,20,0,73460,cluster,0.0192,2,2.099,2,0.537772256629142,1,2.483,2,2.77555598033979,True,4,5.38994974874372,4,6.39257574226465,99.5000000000001,0.5,0
True,6,7.73273273273273,6,5.53464288925231,99.9000000000001,0.1,0,0.2,0.8,21,0,73460,cluster,0.0192,2,2.066,2,0.523109931085236,2,2.523,2,2.7279059734529,True,4,4.81062124248497,4,4.61777599338468,99.8000000000001,0.2,0
True,5,6.88188188188188,6,4.11229534871915,99.9000000000001,0.1,0,0.2,0.8,22,0,73460,cluster,0.0192,2,2.038,2,0.522068960962055,2,2.619,2,2.801756413395,True,4,4.37537537537538,3,3.95953433453741,99.9000000000001,0.1,0
True,5,6.33833833833834,5,3.78998755239235,99.9000000000001,0.1,0,0.2,0.8,23,0,73460,cluster,0.0192,2,2.007,2,0.504926727357544,2,2.576,2,2.78535886377321,True,4,4.0281124497992,3,2.7413999976644,99.6000000000001,0.4,0
True,5,5.746,5,2.32109543104113,100,0,0,0.2,0.8,24,0,73460,cluster,0.0192,2,1.97,2,0.486929152957594,2,2.594,2,2.79949352562209,True,4,4.03614457831325,3,3.68360892250474,99.6000000000001,0.4,0
True,5,5.408,5,2.36464289058623,100,0,0,0.2,0.8,25,0,73460,cluster,0.0192,2,1.953,2,0.47200741519599,2,2.597,2,2.53072934151402,True,4,3.74899598393574,3,2.26534238038877,99.6000000000001,0.4,0
True,5,5.209,5,1.04274589426188,100,0,0,0.2,0.8,26,0,73460,cluster,0.0192,2,1.917,2,0.502106562394877,2,2.667,2,3.01597596144266,True,4,3.53714859437751,3,1.91580445999161,99.6000000000001,0.4,0
True,5,5.02,5,0.949526197637537,100,0,0,0.2,0.8,27,0,73460,cluster,0.0192,2,1.904,2,0.474113910363322,2,2.688,2,2.84335295030357,True,4,3.39518555667001,3,1.43123800163494,99.7000000000001,0.3,0
True,5,4.89,5,0.741552425658497,100,0,0,0.2,0.8,28,0,73460,cluster,0.0192,2,1.86,2,0.488262224629348,2,2.681,2,2.98550481493499,True,4,3.30722891566265,3,1.18388949193906,99.6000000000001,0.4,0
True,5,4.805,5,0.801857219210503,100,0,0,0.2,0.8,29,0,73460,cluster,0.0192,2,1.835,2,0.487621779661245,3,2.754,2,3.00490998201277,True,4,3.15842583249243,3,0.995513216069485,99.1000000000001,0.9,0
True,5,4.72,5,0.664529909033446,100,0,0,0.2,0.8,30,0,73460,cluster,0.0192,2,1.827,2,0.478613622873399,2,2.584,2,3.04744876905257,True,4,3.18054162487462,3,1.06814104095512,99.7000000000001,0.3,0
True,5,4.619,5,0.584669992388869,100,0,0,0.2,0.8,31,0,73460,cluster,0.0192,2,1.775,2,0.508306010194646,2.5,2.474,2,2.91776009980259,True,4,3.16164658634538,3,1.05423933806612,99.6000000000001,0.4,0
True,5,4.542,5,0.59685509129101,100,0,0,0.2,0.8,32,0,73460,cluster,0.0192,2,1.773,2,0.487309962959921,2,2.569,2,2.99553651288046,True,4,3.07014028056112,3,0.895932794077619,99.8000000000001,0.2,0
True,4,4.493,4,0.554933329328848,100,0,0,0.2,0.8,33,0,73460,cluster,0.0192,2,1.791,2,0.472566397451194,3,2.806,2,2.93706724471879,True,4,2.98490945674044,3,0.887411197615302,99.4000000000001,0.6,0
True,4,4.434,4,0.517343212964082,100,0,0,0.2,0.8,34,0,73460,cluster,0.0192,2,1.76376376376376,2,0.494462072346543,3,2.66966966966967,2,2.89333066781941,True,4,2.93963782696177,3,0.853669007439819,99.4000000000001,0.6,0
True,4,4.389,4,0.526952559534537,100,0,0,0.2,0.8,35,0,73460,cluster,0.0192,2,1.73673673673674,2,0.487852192291154,3,2.7027027027027,2,2.90226219155528,True,4,2.88353413654618,3,0.758148479062364,99.6000000000001,0.4,0
True,4,4.321,4,0.491893281108819,100,0,0,0.2,0.8,36,0,73460,cluster,0.0192,2,1.71013039117352,2,0.507938665700385,3,2.58976930792377,2,2.87855412812517,True,4,2.85929648241206,3,0.717548525866057,99.5000000000001,0.5,0
True,4,4.275,4,0.47683854709954,100,0,0,0.2,0.8,37,0,73460,cluster,0.0192,2,1.6986986986987,2,0.498554776502524,3,2.8018018018018,2,3.2082783243608,True,4,2.8284561049445,3,0.702336835941737,99.1000000000001,0.9,0
True,4,4.223,4,0.459642252191854,100,0,0,0.2,0.8,38,0,73460,cluster,0.0192,2,1.666,2,0.490350894768226,4,2.746,2,3.00391145009303,True,4,2.797583081571,3,0.745793304452739,99.3000000000001,0.7,0
True,4,4.189,4,0.421045128222617,100,0,0,0.2,0.8,39,0,73460,cluster,0.0192,2,1.632,2,0.500575668605656,3,2.506,2,2.9829455241422,True,4,2.77341389728097,3,0.665672567149046,99.3000000000001,0.7,0
True,4,4.137,4,0.405254241186937,100,0,0,0.2,0.8,40,0,73460,cluster,0.0192,2,1.63163163163163,2,0.502685919410932,4,2.78878878878879,2,3.14488867198723,True,4,2.74823766364552,3,0.673972617795521,99.3000000000001,0.7,0
True,4,4.103,4,0.377347320117687,100,0,0,0.2,0.8,41,0,73460,cluster,0.0192,2,1.615,2,0.502767341819255,3,2.491,2,3.00298501494763,True,4,2.70292044310171,3,0.618090431234207,99.3000000000001,0.7,0
True,4,4.078,4,0.357653463564943,100,0,0,0.2,0.8,42,0,73460,cluster,0.0192,2,1.59519038076152,2,0.508895729550529,4,2.66132264529058,2,3.19561433155196,True,4,2.67474747474747,3,0.653868586300175,99.0000000000001,1,0
True,4,4.065,4,0.35039263690894,100,0,0,0.2,0.8,43,0,73460,cluster,0.0192,2,1.59679037111334,2,0.494614658262437,4,2.69709127382146,2,3.15537489641164,True,4,2.67979797979798,3,0.622390276400214,99.0000000000001,1,0
True,4,4.049,4,0.352985835409864,100,0,0,0.2,0.8,44,0,73460,cluster,0.0192,2,1.574,2,0.506481983884916,4,2.715,2,3.21399673304128,True,4,2.64372469635628,3,0.622284459471231,98.8000000000001,1.2,0
True,4,4.026,4,0.32760341878558,100,0,0,0.2,0.8,45,0,73460,cluster,0.0192,2,1.57171514543631,2,0.498867691901745,4,2.81344032096289,2,3.34377667121775,True,4,2.65647298674822,3,0.626651861148343,98.1000000000001,1.9,0
True,4,4.002,4,0.322484108135579,100,0,0,0.2,0.8,46,0,73460,cluster,0.0192,2,1.53053053053053,2,0.510959781898278,4,2.72172172172172,1,3.34002910662044,True,4,2.56578947368421,3,0.585523472676535,98.8000000000001,1.2,0
True,4,3.976,4,0.351317520200744,100,0,0,0.2,0.8,47,0,73460,cluster,0.0192,2,1.519,2,0.503625853188654,4,2.599,1,3.11964725570055,True,4,2.59214501510574,3,0.588423680790149,99.3000000000001,0.7,0
True,4,3.972,4,0.336475853517009,100,0,0,0.2,0.8,48,0,73460,cluster,0.0192,2,1.50950950950951,2,0.501907931030075,4,2.65865865865866,1,3.2889846491927,True,4,2.57244174265451,3,0.598520986454228,98.7000000000001,1.3,0
True,4,3.957,4,0.330380084145519,100,0,0,0.2,0.8,49,0,73460,cluster,0.0192,1,1.501,1,0.505963437414207,0,2.703,2,3.35213230645809,True,4,2.56016177957533,3,0.580845565878466,98.9000000000001,1.1,0
True,4,3.933,4,0.33243194792318,100,0,0,0.2,0.8,50,0,73460,cluster,0.0192,1,1.482,1,0.505644143642542,0,2.713,1,3.4354957429751,True,3,2.5147507629705,2,0.555684682957684,98.3000000000001,1.7,0
False,,39.2173913043478,40,11.4221619888292,11.5,88.4000000000001,0.1,0.3,0.7,1,0,73460,cluster,0.0192,,15.0672043010753,12,9.0246555786412,,1.5994623655914,1,1.78954542530465,False,,29.3504672897196,29,14.8151720277406,21.4,78.5000000000001,0.1
False,,37.6666666666667,38,10.8923245931589,19.5,80.4000000000001,0.1,0.3,0.7,2,0,73460,cluster,0.0192,,8.86513994910941,7,6.45257753049353,,1.38295165394402,1,1.85674328151167,False,,25.6283422459893,25,15.2973504025179,37.4,62.5,0.1
False,,36.127147766323,37,11.4786961693358,29.1,70.8000000000001,0.1,0.3,0.7,3,0,73460,cluster,0.0192,,6.14730290456432,5,3.74042109756201,,1.60892116182573,1,1.81726484949322,False,,24.3877159309021,22,14.9471032366444,52.1,47.9,0
False,,34.375,33,11.9308627563605,36,63.9000000000001,0.1,0.3,0.7,4,0,73460,cluster,0.0192,4,4.93093093093093,4,2.88696532764723,1,1.74074074074074,1,1.94515693128837,False,,22.7477341389728,20,15.336648818457,66.2,33.7,0.1
False,,34.0995475113122,34,12.4745550895466,44.2,55.8,0,0.3,0.7,5,0,73460,cluster,0.0192,4,4.07,4,1.7530259553127,1,1.905,1,2.1264935927484,False,,21.9104278074866,18,15.2161344261874,74.8000000000001,25.2,0
False,,31.7667910447761,30,12.2658554776309,53.6,46.4,0,0.3,0.7,6,0,73460,cluster,0.0192,3,3.577,3,1.08354556895407,1,1.981,1,2.15049738432763,True,50,20.5282112845138,16,14.9559411777521,83.3000000000001,16.7,0
False,,30.1736227045075,29,12.9847697633637,59.9,40,0.1,0.3,0.7,7,0,73460,cluster,0.0192,3,3.321,3,0.952868826229508,1,2.104,1,2.37638044092271,True,44,18.0482204362801,14,14.0927701595944,87.1,12.8,0.1
True,48,29.2755102040816,27,12.6034453484842,68.6000000000001,31.3,0.1,0.3,0.7,8,0,73460,cluster,0.0192,3,3.09,3,0.86596766683289,1,2.113,1,2.26808972485658,True,31,16.5673913043478,12,13.3223342116493,92.0000000000001,7.90000000000001,0.1
True,44,27.3158620689655,25,12.7033347555675,72.5000000000001,27.5,0,0.3,0.7,9,0,73460,cluster,0.0192,3,2.959,3,0.771569180307249,2,2.358,2,2.47786924594499,True,28,14.9924487594391,10,12.7985363216084,92.7000000000001,7.30000000000001,0
True,39,25.4642392717815,22,12.8112874169441,76.9000000000001,23.1,0,0.3,0.7,10,0,73460,cluster,0.0192,3,2.788,3,0.72184208799432,2,2.387,2,2.62321005640036,True,22,14.0165803108808,9,12.5833072547065,96.5000000000001,3.5,0
True,36,23.8535980148883,20,13.0146283685097,80.6000000000001,19.3,0.1,0.3,0.7,11,0,73460,cluster,0.0192,3,2.685,3,0.675111101967669,2,2.406,2,2.64105357764662,True,11,13.0224948875256,8,12.5953827158676,97.8000000000001,2.2,0
True,31,22.6009389671362,19,12.6935863832321,85.2000000000001,14.7,0.1,0.3,0.7,12,0,73460,cluster,0.0192,3,2.586,3,0.653149293806554,3,2.39,2,2.6472438497426,True,6,11.4467213114754,7,10.8718894886528,97.6000000000001,2.4,0
True,29,20.6078212290503,16,12.4732269819138,89.5000000000001,10.5,0,0.3,0.7,13,0,73460,cluster,0.0192,3,2.51,3,0.643350604258673,3,2.492,2,2.75752352664488,True,5,10.0877016129032,6,10.2535089371331,99.2000000000001,0.8,0
True,18,18.675935828877,14,12.0745814491581,93.5000000000001,6.5,0,0.3,0.7,14,0,73460,cluster,0.0192,2,2.44644644644645,2,0.627118938517992,1,2.61461461461461,2,2.97985001850083,True,5,9.2570564516129,6,9.78207351757616,99.2000000000001,0.8,0
True,15,17.3552083333333,13,11.6365029987506,96.0000000000001,4,0,0.3,0.7,15,0,73460,cluster,0.0192,2,2.392,2,0.613462305280447,1,2.579,2,2.82661617486351,True,5,8.18731117824773,5,8.8632420443994,99.3000000000001,0.7,0
True,13,14.733746130031,12,9.86761214030237,96.9000000000001,3.1,0,0.3,0.7,16,0,73460,cluster,0.0192,2,2.276,2,0.596509849038555,1,2.557,2,2.91491869526407,True,5,7.34403209628887,5,8.01083750575455,99.7000000000001,0.3,0
True,12,13.8502024291498,11,10.1197200937988,98.8000000000001,1.2,0,0.3,0.7,17,0,73460,cluster,0.0192,2,2.25125125125125,2,0.576427102190794,1,2.51251251251251,2,2.74392469217176,True,5,6.86172344689379,4,7.17774043492614,99.8000000000001,0.2,0
True,11,11.7943548387097,9,9.14996300379754,99.2000000000001,0.8,0,0.3,0.7,18,0,73460,cluster,0.0192,2,2.201,2,0.537214110015737,1,2.527,2,2.71500847144166,True,5,6.30753768844221,4,7.10961508102502,99.5000000000001,0.5,0
True,6,10.0796370967742,8,7.27004380764487,99.2000000000001,0.8,0,0.3,0.7,19,0,73460,cluster,0.0192,2,2.155,2,0.530070749994753,1,2.562,2,2.73791088240651,True,4,5.83015075376884,4,6.25282211480415,99.5000000000001,0.5,0
True,6,8.782,7,6.32079710163204,100,0,0,0.3,0.7,20,0,73460,cluster,0.0192,2,2.099,2,0.537772256629142,1,2.484,2,2.7770027007549,True,4,5.12349397590362,4,5.19806596727711,99.6000000000001,0.4,0
True,6,7.551,6,4.81927370046566,100,0,0,0.3,0.7,21,0,73460,cluster,0.0192,2,2.066,2,0.523109931085236,2,2.524,2,2.73082844572851,True,4,4.69238476953908,4,4.30949017115936,99.8000000000001,0.2,0
True,5,7.076,6,4.78165494363615,100,0,0,0.3,0.7,22,0,73460,cluster,0.0192,2,2.038,2,0.522068960962055,2,2.619,2,2.801756413395,True,4,4.37337337337337,3,3.79686026601077,99.9000000000001,0.1,0
True,5,6.331,5,3.79544977571829,100,0,0,0.3,0.7,23,0,73460,cluster,0.0192,2,2.007,2,0.504926727357544,2,2.577,2,2.78461325860522,True,4,4.07422266800401,3,3.19862488046747,99.7000000000001,0.3,0
True,5,5.736,5,2.30701192021194,100,0,0,0.3,0.7,24,0,73460,cluster,0.0192,2,1.97,2,0.486929152957594,2,2.594,2,2.79949352562209,True,4,3.95774647887324,3,3.48122664962063,99.4000000000001,0.6,0
True,5,5.378,5,1.88550152479387,100,0,0,0.3,0.7,25,0,73460,cluster,0.0192,2,1.953,2,0.47200741519599,2,2.599,2,2.53025670634424,True,4,3.69346733668342,3,2.19398619292881,99.5000000000001,0.5,0
True,5,5.221,5,1.08543032940857,100,0,0,0.3,0.7,26,0,73460,cluster,0.0192,2,1.917,2,0.502106562394877,2,2.669,2,3.01884729656868,True,4,3.55622489959839,3,2.16067709472126,99.6000000000001,0.4,0
True,5,5.017,5,0.946948256242124,100,0,0,0.3,0.7,27,0,73460,cluster,0.0192,2,1.904,2,0.474113910363322,2,2.689,2,2.84293492714835,True,4,3.3741223671013,3,1.38027818234339,99.7000000000001,0.3,0
True,5,4.89,5,0.741552425658497,100,0,0,0.3,0.7,28,0,73460,cluster,0.0192,2,1.86,2,0.488262224629348,2,2.681,2,2.98550481493499,True,4,3.30220883534137,3,1.21240042880283,99.6000000000001,0.4,0
True,5,4.81,5,0.812342292386652,100,0,0,0.3,0.7,29,0,73460,cluster,0.0192,2,1.835,2,0.487621779661245,3,2.754,2,3.00490998201277,True,4,3.15438950554995,3,0.989030861018646,99.1000000000001,0.9,0
True,5,4.722,5,0.663864443994405,100,0,0,0.3,0.7,30,0,73460,cluster,0.0192,2,1.827,2,0.478613622873399,2,2.584,2,3.04744876905257,True,4,3.16649949849549,3,1.04192990986003,99.7000000000001,0.3,0
True,5,4.621,5,0.589371699354491,100,0,0,0.3,0.7,31,0,73460,cluster,0.0192,2,1.775,2,0.508306010194646,3,2.475,2,2.91776883937025,True,4,3.14543630892678,3,0.989367616230567,99.7000000000001,0.3,0
True,5,4.542,5,0.59685509129101,100,0,0,0.3,0.7,32,0,73460,cluster,0.0192,2,1.773,2,0.487309962959921,2,2.569,2,2.99553651288046,True,4,3.06913827655311,3,0.89768654952619,99.8000000000001,0.2,0
True,4,4.493,4,0.554933329328848,100,0,0,0.3,0.7,33,0,73460,cluster,0.0192,2,1.791,2,0.472566397451194,3,2.806,2,2.93706724471879,True,4,2.9828801611279,3,0.896849674196248,99.3000000000001,0.7,0
True,4,4.435,4,0.51746980588243,100,0,0,0.3,0.7,34,0,73460,cluster,0.0192,2,1.76376376376376,2,0.494462072346543,3,2.67067067067067,2,2.8984567794523,True,4,2.92857142857143,3,0.813572351580428,99.4000000000001,0.6,0
True,4,4.389,4,0.526952559534537,100,0,0,0.3,0.7,35,0,73460,cluster,0.0192,2,1.73673673673674,2,0.487852192291154,3,2.7037037037037,2,2.90460548600419,True,4,2.88453815261044,3,0.764236952803463,99.6000000000001,0.4,0
True,4,4.32,4,0.49152822909778,100,0,0,0.3,0.7,36,0,73460,cluster,0.0192,2,1.71013039117352,2,0.507938665700385,3,2.59177532597793,2,2.88023259078221,True,4,2.85814889336016,3,0.716996161031133,99.4000000000001,0.6,0
True,4,4.275,4,0.47683854709954,100,0,0,0.3,0.7,37,0,73460,cluster,0.0192,2,1.6986986986987,2,0.498554776502524,3,2.8018018018018,2,3.2082783243608,True,4,2.82946518668012,3,0.71327304907148,99.1000000000001,0.9,0
True,4,4.223,4,0.459642252191854,100,0,0,0.3,0.7,38,0,73460,cluster,0.0192,2,1.666,2,0.490350894768226,4,2.746,2,3.00391145009303,True,4,2.79456193353474,3,0.741579541217769,99.3000000000001,0.7,0
True,4,4.189,4,0.421045128222617,100,0,0,0.3,0.7,39,0,73460,cluster,0.0192,2,1.632,2,0.500575668605656,3,2.506,2,2.9829455241422,True,4,2.77341389728097,3,0.665672567149046,99.3000000000001,0.7,0
True,4,4.138,4,0.406147756364602,100,0,0,0.3,0.7,40,0,73460,cluster,0.0192,2,1.63163163163163,2,0.502685919410932,4,2.78978978978979,2,3.14638770838359,True,4,2.74320241691843,3,0.668313637554395,99.3000000000001,0.7,0
True,4,4.104,4,0.378396617321033,100,0,0,0.3,0.7,41,0,73460,cluster,0.0192,2,1.615,2,0.502767341819255,3,2.494,2,3.00299250748316,True,4,2.70292044310171,3,0.618090431234207,99.3000000000001,0.7,0
True,4,4.078,4,0.357653463564943,100,0,0,0.3,0.7,42,0,73460,cluster,0.0192,2,1.59519038076152,2,0.508895729550529,4,2.66132264529058,2,3.19561433155196,True,4,2.67474747474747,3,0.649217623058388,99.0000000000001,1,0
True,4,4.065,4,0.35039263690894,100,0,0,0.3,0.7,43,0,73460,cluster,0.0192,2,1.59679037111334,2,0.494614658262437,4,2.69709127382146,2,3.15537489641164,True,4,2.67914979757085,3,0.619594426108185,98.8000000000001,1.2,0
True,4,4.049,4,0.352985835409864,100,0,0,0.3,0.7,44,0,73460,cluster,0.0192,2,1.574,2,0.506481983884916,4,2.716,2,3.21392968186922,True,4,2.6417004048583,3,0.621121115892161,98.8000000000001,1.2,0
True,4,4.026,4,0.32760341878558,100,0,0,0.3,0.7,45,0,73460,cluster,0.0192,2,1.57171514543631,2,0.498867691901745,4,2.81344032096289,2,3.34377667121775,True,4,2.65173116089613,3,0.627681260507868,98.2000000000001,1.8,0
True,4,4.002,4,0.322484108135579,100,0,0,0.3,0.7,46,0,73460,cluster,0.0192,2,1.53053053053053,2,0.510959781898278,4,2.72272272272272,1,3.34265875640275,True,4,2.56578947368421,3,0.585523472676535,98.8000000000001,1.2,0
True,4,3.976,4,0.351317520200744,100,0,0,0.3,0.7,47,0,73460,cluster,0.0192,2,1.519,2,0.503625853188654,4,2.599,1,3.11964725570055,True,4,2.59214501510574,3,0.588423680790149,99.3000000000001,0.7,0
True,4,3.972,4,0.336475853517009,100,0,0,0.3,0.7,48,0,73460,cluster,0.0192,2,1.50950950950951,2,0.501907931030075,4,2.65865865865866,1,3.2889846491927,True,4,2.57244174265451,3,0.598520986454228,98.7000000000001,1.3,0
True,4,3.957,4,0.330380084145519,100,0,0,0.3,0.7,49,0,73460,cluster,0.0192,1,1.501,1,0.505963437414207,0,2.703,2,3.35213230645809,True,4,2.56016177957533,3,0.580845565878466,98.9000000000001,1.1,0
True,4,3.933,4,0.33243194792318,100,0,0,0.3,0.7,50,0,73460,cluster,0.0192,1,1.482,1,0.505644143642542,0,2.713,1,3.4354957429751,True,3,2.5147507629705,2,0.555684682957684,98.3000000000001,1.7,0
False,,38.5333333333333,40,10.4177910504277,13.5,86.4000000000001,0.1,0.4,0.6,1,0,73460,cluster,0.0192,,14.9083769633508,13,8.36562919426948,,1.64659685863874,1,1.82571120468766,False,,27.426724137931,27.5,13.7578745962688,23.2,76.7000000000001,0.1
False,,38.2863247863248,38,11.1512170657897,23.4,76.5000000000001,0.1,0.4,0.6,2,0,73460,cluster,0.0192,,9.12531328320802,7,7.08801352134686,,1.3922305764411,1,1.87057140479012,False,,28.4720194647202,28,15.7189757954523,41.1,58.8,0.1
False,,36.1246290801187,36,11.4470482088723,33.7,66.3000000000001,0,0.4,0.6,3,0,73460,cluster,0.0192,,6.21221532091097,5,4.11349038735809,,1.61904761904762,1,1.82114606937884,False,,25.6102941176471,24,14.7896639156211,54.4,45.6,0
False,,35.3752913752914,36,11.9195612167737,42.9,57,0.1,0.4,0.6,4,0,73460,cluster,0.0192,4,4.937,4,2.87559228681675,1,1.751,1,1.96799364836373,False,,23.2779369627507,21,15.0097427876663,69.8000000000001,30.1,0.1
False,,33.960396039604,33,12.115876820531,50.5,49.5,0,0.4,0.6,5,0,73460,cluster,0.0192,4,4.069,4,1.75049678662944,1,1.907,1,2.12752226780356,True,53,23.3589076723017,20,15.3252955381675,76.9000000000001,23.1,0
True,51,32.545746388443,31,12.0842711287263,62.3000000000001,37.7,0,0.4,0.6,6,0,73460,cluster,0.0192,3,3.577,3,1.08354556895407,1,1.986,1,2.15541272149906,True,37,21.0882352941176,18,14.5231815649384,85.0000000000001,15,0
True,45,30.2099853157122,29,12.4409307471699,68.1000000000001,31.9,0,0.4,0.6,7,0,73460,cluster,0.0192,3,3.321,3,0.952868826229508,1,2.106,1,2.37587120863064,True,31,19.3,15,14.1613852239346,89.0000000000001,11,0
True,40,29.0284552845528,27,12.5252267092424,73.8000000000001,26.1,0.1,0.4,0.6,8,0,73460,cluster,0.0192,3,3.09,3,0.86596766683289,1,2.118,1,2.27553861755849,True,26,17.3715498938429,13,13.6910076931185,94.2000000000001,5.7,0.1
True,37,27.1284046692607,25,12.5025697974666,77.1000000000001,22.8,0.1,0.4,0.6,9,0,73460,cluster,0.0192,3,2.959,3,0.771569180307249,2,2.36,2,2.47717581128187,True,21,15.4457446808511,11,12.7783157823199,94.0000000000001,6,0
True,32,25.4679802955665,23,12.3224417546865,81.2000000000001,18.8,0,0.4,0.6,10,0,73460,cluster,0.0192,3,2.788,3,0.72184208799432,2,2.388,2,2.62401524385816,True,16,13.5036194415719,9,11.6848365722734,96.7000000000001,3.3,0
True,30,23.981220657277,20,13.0097336046149,85.2000000000001,14.8,0,0.4,0.6,11,0,73460,cluster,0.0192,3,2.685,3,0.675111101967669,2,2.406,2,2.64105357764662,True,11,13.0081549439348,8,12.2725560403676,98.1000000000001,1.9,0
True,27,21.8875,18,11.7325238749927,88.0000000000001,12,0,0.4,0.6,12,0,73460,cluster,0.0192,3,2.586,3,0.653149293806554,3,2.393,2,2.65189573701531,True,6,11.8216818642351,7,11.3314535663858,98.7000000000001,1.3,0
True,24,20.8977149075082,17,12.4492609043045,91.9000000000001,8.10000000000001,0,0.4,0.6,13,0,73460,cluster,0.0192,3,2.51,3,0.643350604258673,3,2.493,2,2.75825143886485,True,5,10.2598584428716,6,10.424664324051,98.9000000000001,1.1,0
True,18,17.8853838065195,14,10.9294894711419,95.1000000000001,4.9,0,0.4,0.6,14,0,73460,cluster,0.0192,2,2.44644644644645,2,0.627118938517992,1,2.61861861861862,2,2.98372188549531,True,5,8.85498489425982,6,9.18288601660344,99.3000000000001,0.7,0
True,15,17.1078028747433,13,11.0352096886668,97.4000000000001,2.6,0,0.4,0.6,15,0,73460,cluster,0.0192,2,2.392,2,0.613462305280447,1,2.58,2,2.82764920030756,True,5,8.28686058174524,5,8.93596734611611,99.7000000000001,0.3,0
True,13,15.0674846625767,12,10.1337449806875,97.8000000000001,2.2,0,0.4,0.6,16,0,73460,cluster,0.0192,2,2.276,2,0.596509849038555,1,2.562,2,2.9216700703536,True,5,7.30591775325978,5,7.96101931733422,99.7000000000001,0.3,0
