outbreak,outbreak_day,outbreak_day_av,outbreak_day_md,outbreak_day_sd,outbreak_prob,control_prob,contained_prob,first_case_day,first_case_day_av,first_case_day_md,first_case_day_sd,first_case_inf,first_case_inf_av,first_case_inf_md,first_case_inf_sd,iq_factor,cluster_size,poisson_lambda,num_tests,label,beta,resurgence,resurgence_day,resurgence_day_av,resurgence_day_md,resurgence_day_sd,resurgence_prob,resurgence_control_prob,resurgence_contained_prob
True,18,18.8798798798799,18,5.01445214514023,99.9000000000001,0.1,0,6,5.625,5,1.68415409033734,6,6.921,6,4.98685863044061,0.7,8,0,8360,cluster,0.028231366,True,6,6.95778894472362,6,4.23674132096619,99.5000000000001,0.4,0.1
True,17,18.091,17,4.43629563938203,100,0,0,5,5.33,5,1.53723778251772,6,7.315,7,4.94123213379011,0.7,9,0,8360,cluster,0.028231366,True,5,6.2374749498998,5,3.77348603158072,99.8000000000001,0.2,0
True,16,17.1841841841842,16,4.27227837021216,99.9000000000001,0.1,0,5,4.989,5,1.42368500729621,7,7.678,7,5.18558733414066,0.7,10,0,8360,cluster,0.028231366,True,5,5.67002012072435,5,3.22804713868541,99.4000000000001,0.6,0
True,16,16.468,16,3.77133610276252,100,0,0,5,4.8,5,1.32740348048361,8,7.985,7,4.98284808116804,0.7,11,0,8360,cluster,0.028231366,True,5,5.06136820925553,4,2.55153256885642,99.4000000000001,0.5,0.1
True,15,15.63,15,3.43323462641282,100,0,0,4,4.57,4,1.25582642112674,7,8.299,7,5.43999990808823,0.7,12,0,8360,cluster,0.028231366,True,5,4.60521042084168,4,2.25801908898576,99.8000000000001,0.2,0
True,14,14.879,15,3.07121458058534,100,0,0,4,4.499,4,1.1755845354546,7,9.027,8,5.1794083638964,0.7,13,0,8360,cluster,0.028231366,True,4,4.2643216080402,4,1.86732911055364,99.5000000000001,0.4,0.1
True,14,14.505,14,2.99198512696838,100,0,0,4,4.297,4,1.1112115010204,8,9.033,8,5.53569426540159,0.7,14,0,8360,cluster,0.028231366,True,4,4.01801801801802,4,1.78517857320042,99.9000000000001,0.1,0
True,13,13.959,14,2.86204804292311,100,0,0,4,4.198,4,1.0866443760495,8,9.597,8,5.71529448060203,0.7,15,0,8360,cluster,0.028231366,True,4,3.77208835341365,3,1.53907082756902,99.6000000000001,0.4,0
True,13,13.298,13,2.69651552934523,100,0,0,4,4.051,4,1.04613526850021,9,9.931,9,5.77202208935482,0.7,16,0,8360,cluster,0.028231366,True,4,3.60280842527583,3,1.34392355734737,99.7000000000001,0.3,0
True,12,12.767,12,2.52917199889608,100,0,0,4,3.959,4,1.00365282842226,10,10.455,10,5.94474347638315,0.7,17,0,8360,cluster,0.028231366,True,4,3.42211055276382,3,1.18648739120423,99.5000000000001,0.5,0
True,12,12.461,12,2.48041911781054,100,0,0,4,3.877,4,0.953871584648584,11,10.838,10,6.24818021507063,0.7,18,0,8360,cluster,0.028231366,True,4,3.3595166163142,3,1.13564093369685,99.3000000000001,0.7,0
True,12,12.176,12,2.38600586755356,100,0,0,4,3.771,4,0.914635993168867,11,10.69,10,6.28043788282314,0.7,19,0,8360,cluster,0.028231366,True,4,3.262891809909,3,1.02922321884024,98.9000000000001,1.1,0
True,11,11.681,11,2.27579414710558,100,0,0,4,3.684,4,0.887774746205365,12,11.127,11,6.42268409623267,0.7,20,0,8360,cluster,0.028231366,True,4,3.16262626262626,3,0.944316957851563,99.0000000000001,1,0
True,42,32.8434925864909,31,9.33295270818619,60.7000000000001,39.3,0,29,18.1664074650078,17,7.85652787005863,5,5.60964230171073,4,5.1736592417565,0.8,1,0,8360,cluster,0.028231366,True,30,21.6272,20,10.4192235871969,62.5,37.5,0
True,30,29.8125,28,8.94365038513573,83.2000000000001,16.8,0,16,14.1576576576577,12,6.80470226327433,4,5.52364864864865,4,5.32496916397391,0.8,2,0,8360,cluster,0.028231366,True,18,18.6298020954598,16,10.376401377584,85.9000000000001,14.1,0
True,26,27.2773645058448,26,8.38959731496724,94.1000000000001,5.90000000000001,0,12,11.0605128205128,10,5.42429763796385,4,5.41538461538462,4,4.97633056354901,0.8,3,0,8360,cluster,0.028231366,True,14,15.6589958158996,13,9.32865925577962,95.6000000000001,4.4,0
True,24,25.1505595116989,24,7.61548705766088,98.3000000000001,1.7,0,10,8.60280842527583,8,3.9056978330509,5,5.12236710130391,4,4.45540380693934,0.8,4,0,8360,cluster,0.028231366,True,11,13.3282828282828,11,7.97029257417743,99.0000000000001,1,0
True,22,22.9473684210526,22,6.5909445267696,98.8000000000001,1.2,0,8,7.38,7,2.79885690952574,5,5.575,4,4.59460281199583,0.8,5,0,8360,cluster,0.028231366,True,9,10.9506048387097,9,6.78029191887325,99.2000000000001,0.8,0
True,20,21.2580321285141,20,5.83462570964569,99.6000000000001,0.4,0,7,6.687,6,2.29717892206942,5,6.125,5,4.66255026782554,0.8,6,0,8360,cluster,0.028231366,True,8,9.19859578736209,8,5.51451790797477,99.7000000000001,0.3,0
True,19,20.0350701402806,19,5.32263406706811,99.8000000000001,0.2,0,6,6.074,6,1.89222725907857,5,6.486,5,4.80268716449448,0.8,7,0,8360,cluster,0.028231366,True,6,8.09447236180904,7,4.79458651996993,99.5000000000001,0.4,0.1
True,18,18.758,18,4.73026806851367,100,0,0,6,5.624,5,1.68778671638332,6,6.917,6,4.97273677163793,0.8,8,0,8360,cluster,0.028231366,True,6,6.90150753768844,6,4.10568275602966,99.5000000000001,0.4,0.1
True,17,18.07,17,4.48966591184689,100,0,0,5,5.333,5,1.53951648253599,6,7.362,7,5.05400395726003,0.8,9,0,8360,cluster,0.028231366,True,5,6.20140280561122,5,3.70972264735691,99.8000000000001,0.2,0
True,16,17.0640640640641,16,4.15465534803561,99.9000000000001,0.1,0,5,4.988,5,1.4212163804291,7,7.688,7,5.18677703395856,0.8,10,0,8360,cluster,0.028231366,True,5,5.70854271356784,5,3.54404836039787,99.5000000000001,0.5,0
True,16,16.384,16,3.74012620107932,100,0,0,5,4.796,5,1.32302078592893,8,8.004,7,4.98958755810538,0.8,11,0,8360,cluster,0.028231366,True,5,5.0513078470825,4,2.56002061183045,99.4000000000001,0.5,0.1
True,15,15.525,15,3.27862394915916,100,0,0,4,4.571,4,1.25577028154038,7,8.301,7,5.42645363013451,0.8,12,0,8360,cluster,0.028231366,True,5,4.6002004008016,4,2.18151276774432,99.8000000000001,0.2,0
True,14,14.921,15,3.11171319372464,100,0,0,4,4.498,4,1.17302855890213,7,9.025,8,5.19176029878114,0.8,13,0,8360,cluster,0.028231366,True,4,4.25527638190955,4,1.81926038287499,99.5000000000001,0.4,0.1
True,14,14.475,14,2.99422360554452,100,0,0,4,4.299,4,1.11427061345079,8,9.053,8,5.53445489637417,0.8,14,0,8360,cluster,0.028231366,True,4,4.003003003003,4,1.77034604416964,99.9000000000001,0.1,0
True,13,13.876,14,2.77968055718638,100,0,0,4,4.198,4,1.0866443760495,8,9.602,8,5.7159072770646,0.8,15,0,8360,cluster,0.028231366,True,4,3.76907630522088,3,1.53829547293392,99.6000000000001,0.4,0
True,13,13.282,13,2.68783853681727,100,0,0,4,4.052,4,1.04847317562253,9,9.938,9,5.76889556154382,0.8,16,0,8360,cluster,0.028231366,True,4,3.59979939819458,3,1.33891674649388,99.7000000000001,0.3,0
True,12,12.778,12,2.56529062681015,100,0,0,4,3.96,4,1.00518654985033,10,10.468,10,5.96011543512372,0.8,17,0,8360,cluster,0.028231366,True,4,3.41909547738694,3,1.19304398733164,99.5000000000001,0.5,0
True,12,12.443,12,2.46226542029896,100,0,0,4,3.877,4,0.953871584648584,11,10.847,10,6.2483270561007,0.8,18,0,8360,cluster,0.028231366,True,4,3.35750251762336,3,1.12559108618396,99.3000000000001,0.7,0
True,12,12.145,12,2.32593529574664,100,0,0,4,3.77,4,0.911646861454588,11,10.707,10,6.28101512496189,0.8,19,0,8360,cluster,0.028231366,True,4,3.25985844287159,3,1.02950230948728,98.9000000000001,1.1,0
True,11,11.666,11,2.21955941573998,100,0,0,4,3.684,4,0.887774746205365,12,11.132,11,6.42250543012616,0.8,20,0,8360,cluster,0.028231366,True,4,3.15757575757576,3,0.934965122137893,99.0000000000001,1,0
True,41,32.7564516129032,32,9.07373240001123,62,38,0,28,18.0970724191063,17,7.63465503680193,5,5.84591679506934,4,5.42359617781511,0.9,1,0,8360,cluster,0.028231366,True,29,21.3017377567141,20,9.93576272192817,63.3,36.7,0
True,30,29.7574316290131,29,8.81252190203592,84.1000000000001,15.9,0,16,14.2136465324385,12,6.90282449665789,4,5.56711409395973,4,5.32348151400337,0.9,2,0,8360,cluster,0.028231366,True,18,18.6301843317972,16,10.3042589496084,86.8000000000001,13.2,0
True,26,26.9872068230277,26,8.07268727447215,93.8000000000001,6.2,0,12,11.015368852459,10,5.30221588645453,4,5.39959016393443,4,4.90129623161743,0.9,3,0,8360,cluster,0.028231366,True,14,15.4264705882353,13,9.06679537099824,95.2000000000001,4.8,0
True,24,24.983789260385,23,7.49587800460663,98.7000000000001,1.3,0,10,8.62186559679037,8,3.95034923865117,5,5.18054162487462,4,4.48506968259086,0.9,4,0,8360,cluster,0.028231366,True,11,13.2046370967742,11,7.78358090618579,99.2000000000001,0.8,0
True,22,22.8686868686869,22,6.48891278911784,99.0000000000001,1,0,8,7.388,7,2.83398235703753,5,5.605,4,4.5948857439549,0.9,5,0,8360,cluster,0.028231366,True,9,10.8640483383686,9,6.68682600490087,99.3000000000001,0.7,0
True,20,21.2018072289157,20,5.7090111209301,99.6000000000001,0.4,0,7,6.691,6,2.30250276872798,5,6.2,5,4.80478927737731,0.9,6,0,8360,cluster,0.028231366,True,8,9.17853560682046,8,5.49826458095575,99.7000000000001,0.3,0
True,19,19.9699398797595,19,5.21646635557736,99.8000000000001,0.2,0,6,6.076,6,1.89531633243636,5,6.523,5,4.84845037099484,0.9,7,0,8360,cluster,0.028231366,True,6,8.06325301204819,7,4.93644497754266,99.6000000000001,0.3,0.1
True,18,18.666,18,4.78982713675556,100,0,0,6,5.624,5,1.68778671638332,6,6.933,6,4.99024157731868,0.9,8,0,8360,cluster,0.028231366,True,6,6.85125628140704,6,4.02379679318083,99.5000000000001,0.4,0.1
True,17,17.906,17,4.26487561366097,100,0,0,5,5.333,5,1.53951648253599,6,7.389,7,5.08701081186191,0.9,9,0,8360,cluster,0.028231366,True,5,6.13426853707415,5,3.55461370238433,99.8000000000001,0.2,0
True,16,17.127,16,4.26718537211591,100,0,0,5,4.988,5,1.42332568303955,7,7.688,7,5.19275033099031,0.9,10,0,8360,cluster,0.028231366,True,5,5.678391959799,5,3.39776536484028,99.5000000000001,0.5,0
True,16,16.305,16,3.62242667282583,100,0,0,5,4.798,5,1.32785390762689,8,8.029,7,5.01220101352689,0.9,11,0,8360,cluster,0.028231366,True,5,5.03722334004024,4,2.51226823538764,99.4000000000001,0.5,0.1
True,15,15.468,15,3.23928634115603,100,0,0,4,4.569,4,1.25349072593298,7,8.325,7,5.47844640386305,0.9,12,0,8360,cluster,0.028231366,True,5,4.56813627254509,4,2.0710976859425,99.8000000000001,0.2,0
True,14,14.868,14,3.1013829173451,100,0,0,4,4.498,4,1.17302855890213,7,9.041,8,5.21568010905577,0.9,13,0,8360,cluster,0.028231366,True,4,4.23316582914573,4,1.77699015124629,99.5000000000001,0.4,0.1
True,14,14.407,14,2.94878805613425,100,0,0,4,4.299,4,1.11427061345079,8,9.059,8,5.53312922314309,0.9,14,0,8360,cluster,0.028231366,True,4,3.995995995996,4,1.73867966887951,99.9000000000001,0.1,0
True,13,13.868,14,2.73323544540166,100,0,0,4,4.198,4,1.0866443760495,8,9.615,8.5,5.72300401886981,0.9,15,0,8360,cluster,0.028231366,True,4,3.76204819277108,3,1.50721338583777,99.6000000000001,0.4,0
True,13,13.243,13,2.62372845393726,100,0,0,4,4.052,4,1.04847317562253,9,9.949,9,5.78207566536447,0.9,16,0,8360,cluster,0.028231366,True,4,3.60080240722166,3,1.34258219073951,99.7000000000001,0.3,0
True,12,12.761,12,2.54202261988362,100,0,0,4,3.96,4,1.00518654985033,10,10.491,10,5.97577768997475,0.9,17,0,8360,cluster,0.028231366,True,4,3.41206030150754,3,1.18238974280963,99.5000000000001,0.5,0
True,12,12.429,12,2.46839198669903,100,0,0,4,3.877,4,0.951772556864296,11,10.852,10,6.25284703155291,0.9,18,0,8360,cluster,0.028231366,True,4,3.35448136958711,3,1.10077449522173,99.3000000000001,0.7,0
True,12,12.142,12,2.31124122496982,100,0,0,4,3.77,4,0.911646861454588,11,10.706,10,6.27834086363587,0.9,19,0,8360,cluster,0.028231366,True,4,3.25379170879676,3,1.0122097287503,98.9000000000001,1.1,0
True,11,11.7,11,2.29085137012422,100,0,0,4,3.684,4,0.887774746205365,12,11.139,11,6.42928293046744,0.9,20,0,8360,cluster,0.028231366,True,4,3.15454545454545,3,0.927337094220717,99.0000000000001,1,0
True,40,32.5152,31,8.91812586589806,62.5,37.5,0,27,18.2781155015198,17,7.85372589478576,4,5.89969604863222,4,5.4876733847898,1,1,0,8360,cluster,0.028231366,True,29,21.404984423676,20,10.1228208339016,64.2,35.8,0
True,30,29.632265717675,28,8.56016335392514,84.3000000000001,15.7,0,16,14.1729910714286,12,6.86478025997755,4,5.58816964285714,4,5.2907680079624,1,2,0,8360,cluster,0.028231366,True,18,18.5899198167239,16,10.2496439909335,87.3000000000001,12.7,0
True,26,26.9651898734177,26,8.03301804880251,94.8000000000001,5.2,0,12,11.0378710337769,10,5.33883617667194,4,5.48311156601842,4,5.01440824136752,1,3,0,8360,cluster,0.028231366,True,14,15.3229166666667,13,8.82538336238464,96.0000000000001,4,0
True,23,24.8614762386249,23,7.46193727063092,98.9000000000001,1.1,0,10,8.61283851554664,8,3.91363069061819,5,5.1925777331996,4,4.50443056995046,1,4,0,8360,cluster,0.028231366,True,11,13.110775427996,11,7.69220415330177,99.3000000000001,0.7,0
True,21,22.7866531850354,21,6.54300418488635,98.9000000000001,1.1,0,8,7.372,7,2.76868488636753,5,5.615,4,4.59159830560122,1,5,0,8360,cluster,0.028231366,True,9,10.8489425981873,9,6.62241162567742,99.3000000000001,0.7,0
True,20,21.1012024048096,20,5.7646544596526,99.8000000000001,0.2,0,7,6.694,6,2.30745834198583,5,6.205,5,4.77587426551412,1,6,0,8360,cluster,0.028231366,True,8,9.09318637274549,8,5.43372656987882,99.8000000000001,0.2,0
True,19,19.8174523570712,19,5.0063927366606,99.7000000000001,0.3,0,6,6.07,6,1.87912213546645,5,6.512,5,4.82118823527976,1,7,0,8360,cluster,0.028231366,True,6,7.9678391959799,7,4.7270174873699,99.5000000000001,0.4,0.1
True,18,18.554,18,4.58465745721532,100,0,0,6,5.626,5,1.69059871051648,6,6.956,6,5.0078003155078,1,8,0,8360,cluster,0.028231366,True,6,6.82110552763819,6,4.0160678266009,99.5000000000001,0.4,0.1
True,17,17.8,17,4.18974939584696,100,0,0,5,5.326,5,1.5361393165986,6,7.371,7,5.03977767366776,1,9,0,8360,cluster,0.028231366,True,5,6.13426853707415,5,3.62523000666641,99.8000000000001,0.2,0
True,16,16.965,16,4.08408802549602,100,0,0,5,4.988,5,1.42473014988804,7,7.707,7,5.20126436551729,1,10,0,8360,cluster,0.028231366,True,5,5.62010050251256,5,3.20809246692352,99.5000000000001,0.5,0
True,16,16.262,16,3.543353778555,100,0,0,5,4.798,5,1.32785390762689,8,8.026,7,4.98791780204927,1,11,0,8360,cluster,0.028231366,True,5,5.00301810865191,4,2.44681679334502,99.4000000000001,0.5,0.1
True,15,15.453,15,3.19934227615615,100,0,0,4,4.568,4,1.2503503509017,7,8.323,7,5.4633937255153,1,12,0,8360,cluster,0.028231366,True,5,4.5501002004008,4,2.06337345383718,99.8000000000001,0.2,0
True,14,14.833,15,3.06710140034528,100,0,0,4,4.494,4,1.16445867251698,7,9.039,8,5.19975759050362,1,13,0,8360,cluster,0.028231366,True,4,4.2321608040201,4,1.7757073342632,99.5000000000001,0.4,0.1
True,14,14.324,14,2.9235293738904,100,0,0,4,4.299,4,1.11427061345079,8,9.07,8,5.53417563870176,1,14,0,8360,cluster,0.028231366,True,4,3.98298298298298,4,1.69516497574888,99.9000000000001,0.1,0
True,13,13.872,14,2.69139666344447,100,0,0,4,4.198,4,1.0866443760495,8,9.621,8.5,5.7230550407977,1,15,0,8360,cluster,0.028231366,True,4,3.75803212851406,3,1.4925133592306,99.6000000000001,0.4,0
True,13,13.247,13,2.55734061086903,100,0,0,4,4.053,4,1.04794608639949,9,9.968,9,5.78834829636227,1,16,0,8360,cluster,0.028231366,True,4,3.59578736208626,3,1.33019191793379,99.7000000000001,0.3,0
True,12,12.754,12,2.54548305828186,100,0,0,4,3.96,4,1.00518654985033,10,10.5,10,5.97695574686646,1,17,0,8360,cluster,0.028231366,True,4,3.40502512562814,3,1.16125684569791,99.5000000000001,0.5,0
True,12,12.367,12,2.39923133524052,100,0,0,4,3.877,4,0.951772556864296,11,10.857,10,6.25224367727298,1,18,0,8360,cluster,0.028231366,True,4,3.35448136958711,3,1.10077449522173,99.3000000000001,0.7,0
True,12,12.121,12,2.33160009435581,100,0,0,4,3.77,4,0.911646861454588,11,10.714,10,6.28157655370051,1,19,0,8360,cluster,0.028231366,True,4,3.25176946410516,3,1.00971489505707,98.9000000000001,1.1,0
True,11,11.69,11,2.28646014616481,100,0,0,4,3.684,4,0.887774746205365,12,11.147,11,6.42801610141107,1,20,0,8360,cluster,0.028231366,True,4,3.15757575757576,3,0.941424979345427,99.0000000000001,1,0
False,,32.5244897959184,31,9.78234625276981,49,50.9,0.1,43,16.3910806174957,15,7.71010270605562,2,4.37564322469983,3,4.51882552285298,0.1,1,0,12560,cluster,0.028231366,True,52,22.7628083491461,21,11.7417944252869,52.7,47.2,0.1
True,35,30.7336122733612,29,10.0776704670344,71.7,28.3,0,18,12.443023255814,11,6.58029194053843,3,3.88488372093023,3,4.33450239739129,0.1,2,0,12560,cluster,0.028231366,True,24,20.3509933774834,18,11.6243627899115,75.5000000000001,24.5,0
True,28,27.9918128654971,26,9.66714715624104,85.5000000000001,14.5,0,11,9.04110996916752,8,4.35032639869271,3,3.9568345323741,3,4.09248013797403,0.1,3,0,12560,cluster,0.028231366,True,17,17.1218961625282,15,10.5348414316124,88.6000000000001,11.4,0
True,24,25.4103114930183,24,8.70776663648956,93.1000000000001,6.90000000000001,0,8,7.36418511066398,7,2.92050355866186,3,4.27162977867203,3,4.06544301660794,0.1,4,0,12560,cluster,0.028231366,True,12,14.36,12,9.19650276778596,95.0000000000001,5,0
True,22,23.967112024666,22,8.39314967974157,97.3000000000001,2.7,0,7,6.349,6,2.14177473138517,3,4.474,3,3.95920749645683,0.1,5,0,12560,cluster,0.028231366,True,10,12.6059063136456,10,8.56296231263443,98.2000000000001,1.8,0
True,20,21.8177189409369,20,7.58068424454592,98.2000000000001,1.8,0,6,5.65,5,1.8214005600087,4,5.138,4,4.03273554798725,0.1,6,0,12560,cluster,0.028231366,True,8,10.6350806451613,9,7.70250137376497,99.2000000000001,0.8,0
True,19,20.3739919354839,19,6.8656644087902,99.2000000000001,0.8,0,5,5.239,5,1.53749113818584,5,5.322,4,4.10491364099173,0.1,7,0,12560,cluster,0.028231366,True,6,9.04133064516129,7,6.28869516983141,99.2000000000001,0.8,0
True,17,18.8028169014084,17.5,6.09658611736063,99.4000000000001,0.6,0,5,4.784,5,1.37162093888946,5,5.871,5,4.2792942175083,0.1,8,0,12560,cluster,0.028231366,True,6,7.86746987951807,6,6.06561396026455,99.6000000000001,0.4,0
True,17,17.9929859719439,17,5.60497836451998,99.8000000000001,0.2,0,4,4.586,4,1.35447554426058,5,6.094,5.5,4.34938662342174,0.1,9,0,12560,cluster,0.028231366,True,5,6.9066265060241,5,4.74662385460748,99.6000000000001,0.4,0
True,15,16.6559679037111,16,4.86786249258471,99.7000000000001,0.3,0,4,4.269,4,1.18601812802335,5,6.464,6,4.58134303452601,0.1,10,0,12560,cluster,0.028231366,True,5,6.02311557788945,5,3.80695849816389,99.5000000000001,0.5,0
True,15,15.754,15,4.60906541502722,100,0,0,4,4.18,4,1.10706820024784,6,6.991,6,4.76223886423182,0.1,11,0,12560,cluster,0.028231366,True,5,5.37550200803213,4,3.20572439936666,99.6000000000001,0.4,0
True,14,15.029,14,4.1833191367621,100,0,0,4,3.915,4,1.03236379246853,7,7.188,6,5.10359246021859,0.1,12,0,12560,cluster,0.028231366,True,5,4.86633165829146,4,2.83113026962212,99.5000000000001,0.5,0
True,13,14.041,13,3.56080313974249,100,0,0,4,3.837,4,0.969758217289238,7,7.339,7,4.75668781821973,0.1,13,0,12560,cluster,0.028231366,True,5,4.40060240963855,4,2.28298218767277,99.6000000000001,0.4,0
True,13,13.604,13,3.44922947917357,100,0,0,4,3.737,4,0.942247844253305,8,7.521,7,4.94485176724237,0.1,14,0,12560,cluster,0.028231366,True,4,4.22434607645875,4,1.90967325387594,99.4000000000001,0.6,0
True,12,12.955,12,3.29043690108168,100,0,0,4,3.667,4,0.919842921372992,8,8.006,7,5.3032031829829,0.1,15,0,12560,cluster,0.028231366,True,4,3.87991927346115,3,1.71792661080234,99.1000000000001,0.9,0
True,12,12.354,12,3.06898745517149,100,0,0,3,3.538,3,0.881224148556994,6,8.283,8,5.37111822621696,0.1,16,0,12560,cluster,0.028231366,True,4,3.77318548387097,3,1.71507980095978,99.2000000000001,0.8,0
True,11,11.614,11,2.66063977268626,100,0,0,3,3.429,3,0.866578905812967,6,8.547,8,5.49798062928563,0.1,17,0,12560,cluster,0.028231366,True,4,3.48993963782696,3,1.25292390280318,99.4000000000001,0.6,0
True,10,11.07,11,2.47327717815857,100,0,0,3,3.382,3,0.816134792788544,6,8.745,8,5.58891536883499,0.1,18,0,12560,cluster,0.028231366,True,4,3.36290322580645,3,1.20372189894078,99.2000000000001,0.8,0
True,10,10.786,10,2.51996111081104,100,0,0,3,3.304,3,0.798488572241332,7,8.808,8,5.73891418301407,0.1,19,0,12560,cluster,0.028231366,True,4,3.2020202020202,3,1.05581409042088,99.0000000000001,1,0
True,10,10.43,10,2.3390382639025,100,0,0,3,3.227,3,0.759915126839833,7,9.002,8,5.95902643055055,0.1,20,0,12560,cluster,0.028231366,True,4,3.17997977755308,3,0.997450541635346,98.9000000000001,1.1,0
True,55,32.7100591715976,31,9.76795657935393,50.7,49.2,0.1,39,16.7095158597663,15,7.92256511465777,3,4.36060100166945,3,4.43090342345429,0.2,1,0,12560,cluster,0.028231366,True,45,22.7321100917431,21,11.5678206041226,54.5,45.5,0
True,34,30.9784366576819,29,10.3180980263858,74.2000000000001,25.8,0,18,12.5783410138249,11,6.78671723945516,3,3.98617511520737,3,4.42133418430847,0.2,2,0,12560,cluster,0.028231366,True,23,20.2949547218629,18,11.4764368714529,77.3000000000001,22.7,0
True,28,27.6360505166475,26,9.20787039268667,87.1,12.9,0,11,9.12410256410256,8,4.69172578709322,3,3.98769230769231,3,4.13538232600669,0.2,3,0,12560,cluster,0.028231366,True,16,16.9311875693674,15,10.3960278864086,90.1000000000001,9.90000000000001,0
True,24,25.4532908704883,24,8.60759581594541,94.2000000000001,5.8,0,8,7.36116700201207,7,2.91898335542586,3,4.26760563380282,3,4.05654412063079,0.2,4,0,12560,cluster,0.028231366,True,12,14.4006276150628,12,9.21191467562725,95.6000000000001,4.4,0
True,22,23.758937691522,22,8.2496237135346,97.9000000000001,2.1,0,7,6.343,6,2.13198287985622,3,4.497,4,3.96812184792756,0.2,5,0,12560,cluster,0.028231366,True,10,12.4523326572008,10,8.39819475161738,98.6000000000001,1.4,0
True,20,21.5259409969481,20,7.41675322409742,98.3000000000001,1.7,0,6,5.649,5,1.81983488261985,4,5.148,4,4.03411650798536,0.2,6,0,12560,cluster,0.028231366,True,8,10.3955600403633,8,7.35498488702546,99.1000000000001,0.9,0
True,19,20.2167338709677,19,6.64906631646792,99.2000000000001,0.8,0,5,5.242,5,1.54383807441066,5,5.329,4,4.10642898392265,0.2,7,0,12560,cluster,0.028231366,True,6,8.92137096774194,7,6.14671651590498,99.2000000000001,0.8,0
True,17,18.6415662650602,17,5.80999685114094,99.6000000000001,0.4,0,5,4.785,5,1.37578159603914,5,5.876,5,4.2793251804461,0.2,8,0,12560,cluster,0.028231366,True,6,7.61646586345382,6,5.28347902069155,99.6000000000001,0.4,0
True,16,17.754016064257,17,5.36992348630201,99.6000000000001,0.4,0,4,4.588,4,1.3580338729207,5,6.11,6,4.33657699113022,0.2,9,0,12560,cluster,0.028231366,True,5,6.84638554216867,5,4.86024535673483,99.6000000000001,0.4,0
True,15,16.5330661322645,15.5,4.74757704447455,99.8000000000001,0.2,0,4,4.268,4,1.18582292101308,5,6.47,6,4.58705788060277,0.2,10,0,12560,cluster,0.028231366,True,5,5.99096385542169,5,3.88294058479382,99.6000000000001,0.4,0
True,15,15.641,15,4.34581626394858,100,0,0,4,4.179,4,1.1058747668701,6,6.996,6,4.76717778145519,0.2,11,0,12560,cluster,0.028231366,True,5,5.36244979919679,4,3.09004029400333,99.6000000000001,0.4,0
True,14,14.844,14,4.05557196952538,100,0,0,4,3.915,4,1.03236379246853,7,7.201,6,5.11982411807281,0.2,12,0,12560,cluster,0.028231366,True,5,4.82010050251256,4,2.82608061601057,99.5000000000001,0.5,0
True,13,14.009,13,3.81430452376315,100,0,0,4,3.837,4,0.969758217289238,7,7.352,7,4.76970607060855,0.2,13,0,12560,cluster,0.028231366,True,5,4.40963855421687,4,2.58643112681831,99.6000000000001,0.4,0
True,13,13.548,13,3.41521536656182,100,0,0,4,3.738,4,0.944116518232787,8,7.537,7,4.95627188519758,0.2,14,0,12560,cluster,0.028231366,True,4,4.23943661971831,4,1.96780272637442,99.4000000000001,0.6,0
True,12,12.891,12,3.28467943641385,100,0,0,4,3.666,4,0.917847481883564,8,8.006,7,5.29886440664413,0.2,15,0,12560,cluster,0.028231366,True,4,3.86579212916246,3,1.66677945056024,99.1000000000001,0.9,0
True,12,12.322,12,2.97461190745953,100,0,0,3,3.538,3,0.881224148556994,6,8.288,8,5.3698283026555,0.2,16,0,12560,cluster,0.028231366,True,4,3.73689516129032,3,1.6128046214819,99.2000000000001,0.8,0
True,11,11.55,11,2.79883904503278,100,0,0,3,3.432,3,0.872568621943283,6,8.572,8,5.51514424108744,0.2,17,0,12560,cluster,0.028231366,True,4,3.48692152917505,3,1.24322306988256,99.4000000000001,0.6,0
True,10,11.083,11,2.48316552005701,100,0,0,3,3.381,3,0.813534879399771,6,8.757,8,5.5962443656438,0.2,18,0,12560,cluster,0.028231366,True,4,3.35483870967742,3,1.19520917582883,99.2000000000001,0.8,0
True,10,10.81,10,2.53454137863243,100,0,0,3,3.304,3,0.798488572241332,7,8.811,8,5.73788105488428,0.2,19,0,12560,cluster,0.028231366,True,4,3.2030303030303,3,1.05418402026244,99.0000000000001,1,0
True,10,10.405,10,2.23449658760089,100,0,0,3,3.227,3,0.759915126839833,7,9.005,8,5.95910857427518,0.2,20,0,12560,cluster,0.028231366,True,4,3.17997977755308,3,0.997450541635346,98.9000000000001,1.1,0
False,,32.5884955752212,32.5,10.6332110570008,22.6,77.3000000000001,0.1,,13.0472103004292,11,7.11628751608363,,2.11158798283262,1,2.85943863788053,0.1,1,0,107060,cluster,0.028231366,False,,23.723602484472,21,13.3656648064269,32.2,67.7000000000001,0.1
False,,31.9054726368159,31,11.4711847471385,40.2,59.8,0,,8.27262180974478,7,5.79512294698406,,1.93155452436195,1,2.31733148117891,0.1,2,0,107060,cluster,0.028231366,False,,22.9754716981132,20,13.6094224526422,53,47,0
False,,30.6172607879925,30,11.9464032283871,53.3,46.7,0,5,5.69703172978506,5,3.30229308252352,1,2.23643807574207,2,2.389070731602,0.1,3,0,107060,cluster,0.028231366,True,46,20.6951566951567,17,13.7013715875457,70.2000000000001,29.8,0
