iso_code,continent,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,imported_cases,new_tests_smoothed_per_thousand,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cvd_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand
PER,South America,Arequipa,2020-05-13,1301,93,20,0,879.0487085,62.83745572,13.51343134,0,32509,1245,219.6540697,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-05-14,1393,92,20,0,941.2104926,62.16178415,13.51343134,0,34512,2003,233.1877712,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-05-15,1558,165,20,0,1052.696301,111.4858085,13.51343134,0,35578,1066,240.3904301,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-05-16,1709,151,20,0,1154.722708,102.0264066,13.51343134,0,37057,1479,250.3836125,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-05-17,1839,130,20,0,1242.560011,87.83730369,13.51343134,0,38244,1186,258.403834,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-05-18,1929,90,23,3,1303.370452,60.81044102,15.54044604,2.027014701,38864,620,262.5929977,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-05-19,1967,38,25,2,1329.045972,25.67551954,16.89178917,1.351343134,39952,1089,269.9443044,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-05-20,2072,105,25,0,1399.991487,70.94551452,16.89178917,0,42064,2112,284.2144879,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-05-21,2176,104,25,0,1470.261329,70.26984295,16.89178917,0,43306,1242,292.6063287,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-05-22,2297,121,25,0,1552.017589,81.75625959,16.89178917,0,44133,827,298.1941326,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-05-23,2373,76,25,0,1603.368628,51.35103908,16.89178917,0,46361,2228,313.2480951,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-05-24,2501,128,25,0,1689.854589,86.48596056,16.89178917,0,48284,1923,326.2412593,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-05-25,2633,132,25,0,1779.043236,89.18864683,16.89178917,0,49460,1176,334.187157,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-05-26,2694,61,28,3,1820.259201,41.21596558,18.91880387,2.027014701,51510,2051,348.0384241,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-05-27,2787,93,28,0,1883.096657,62.83745572,18.91880387,0,53252,1742,359.8086228,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-05-28,2921,134,31,3,1973.636647,90.53998996,20.94581857,2.027014701,54638,1386,369.1734307,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-05-29,3146,225,33,2,2125.662749,152.0261025,22.29716171,1.351343134,56690,2052,383.0382113,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-05-30,3335,189,39,6,2253.364675,127.7019261,26.35119111,4.054029401,59580,2890,402.5651195,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-05-31,3332,0,44,5,2251.337661,0,29.72954894,3.378357834,62300,2720,420.9433862,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-06-01,3633,301,49,5,2454.714802,203.3771416,33.10790678,3.378357834,63349,1048,428.0311809,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-06-02,3727,94,50,1,2518.22793,63.51312729,33.78357834,0.675671567,64291,942,434.3960071,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-06-03,3817,90,51,1,2579.038371,60.81044102,34.45924991,0.675671567,65644,1354,443.5378434,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-06-04,3961,144,,0,2676.335076,97.29670563,0,0,68689,3045,464.1120426,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-06-05,4204,243,,0,2840.523267,164.1881907,0,0,68689,0,464.1120426,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-06-06,4204,0,,0,2840.523267,0,0,0,70200,1511,474.3214399,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-06-07,4204,0,,0,2840.523267,0,0,0,70200,0,474.3214399,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-06-08,4204,0,,0,2840.523267,0,0,0,71231,1031,481.2876138,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Arequipa,2020-06-09,4204,0,,0,2840.523267,0,0,0,72346,1115,488.8213518,0,,,tests performed,,1480009,,,,,,,,,,,,
PER,South America,Callao,2020-03-04,0,0,0,0,0,0,0,0,5,0,0.050276824,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-03-05,0,0,0,0,0,0,0,0,5,0,0.050276824,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-03-06,0,0,0,0,0,0,0,0,7,2,0.070387554,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-03-07,0,0,0,0,0,0,0,0,10,3,0.100553648,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-03-08,0,0,0,0,0,0,0,0,12,2,0.120664378,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-03-09,0,0,0,0,0,0,0,0,15,3,0.150830473,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-03-10,0,0,0,0,0,0,0,0,17,2,0.170941202,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-03-11,0,0,0,0,0,0,0,0,33,16,0.33182704,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-03-12,0,0,0,0,0,0,0,0,42,9,0.422325323,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-03-13,0,0,0,0,0,0,0,0,58,15,0.583211161,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-03-14,0,0,0,0,0,0,0,0,72,15,0.723986268,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-03-15,2,2,0,0,2.011072968,2.011072968,0,0,85,13,0.854706011,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-03-16,3,1,0,0,3.016609452,1.005536484,0,0,108,23,1.085979403,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-03-17,4,1,0,0,4.022145936,1.005536484,0,0,130,22,1.307197429,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-03-18,5,1,0,0,5.027682419,1.005536484,0,0,143,13,1.437917172,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-03-19,5,0,0,0,5.027682419,0,0,0,179,36,1.799910306,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-03-20,5,0,0,0,5.027682419,0,0,0,200,21,2.011072968,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-03-21,6,1,0,0,6.033218903,1.005536484,0,0,232,32,2.332844643,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-03-22,6,0,0,0,6.033218903,0,0,0,288,56,2.895945074,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-03-23,8,2,0,0,8.044291871,2.011072968,0,0,310,22,3.1171631,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-03-24,8,0,0,0,8.044291871,0,0,0,327,16,3.288104302,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-03-25,10,2,0,0,10.05536484,2.011072968,0,0,374,48,3.76070645,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-03-26,15,5,0,0,15.08304726,5.027682419,0,0,429,55,4.313751516,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-03-27,17,2,0,0,17.09412023,2.011072968,0,0,469,39,4.715966109,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-03-28,18,1,1,1,18.09965671,1.005536484,1.005536484,1.005536484,507,39,5.098069973,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-03-29,29,11,1,0,29.16055803,11.06090132,1.005536484,0,590,83,5.932665255,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-03-30,24,0,2,1,24.13287561,0,2.011072968,1.005536484,626,36,6.294658389,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-03-31,25,1,3,1,25.1384121,1.005536484,3.016609452,1.005536484,673,47,6.767260537,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-04-01,37,12,4,1,37.2048499,12.06643781,4.022145936,1.005536484,726,52,7.300194873,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-04-02,40,3,4,0,40.22145936,3.016609452,4.022145936,0,769,43,7.732575561,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-04-03,59,19,4,0,59.32665255,19.10519319,4.022145936,0,807,38,8.114679425,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-04-04,64,5,5,1,64.35433497,5.027682419,5.027682419,1.005536484,830,24,8.345952816,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-04-05,89,25,8,3,89.49274707,25.1384121,8.044291871,3.016609452,903,73,9.079994449,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-04-06,109,20,8,0,109.6034767,20.11072968,8.044291871,0,950,47,9.552596597,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-04-07,161,52,10,2,161.8913739,52.28789716,10.05536484,2.011072968,1003,53,10.08553093,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-04-08,320,159,10,0,321.7716748,159.8803009,10.05536484,0,1843,840,18.5320374,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-04-09,413,93,16,6,415.2865678,93.514893,16.08858374,6.033218903,2256,413,22.68490308,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-04-10,465,52,16,0,467.574465,52.28789716,16.08858374,0,2608,353,26.2243915,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-04-11,541,76,16,0,543.9952378,76.42077277,16.08858374,0,3028,420,30.44764473,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-04-12,596,55,16,0,599.2997444,55.30450661,16.08858374,0,3531,502,35.50549325,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-04-13,733,137,16,0,737.0582427,137.7584983,16.08858374,0,4024,494,40.46278811,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-04-14,908,175,20,4,913.0271274,175.9688847,20.11072968,4.022145936,4727,703,47.53170959,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-04-15,939,31,24,4,944.1987584,31.171631,24.13287561,4.022145936,5061,334,50.89020145,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-04-16,1008,69,27,3,1013.580776,69.38201739,27.14948506,3.016609452,5623,562,56.54131649,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-04-17,1080,72,27,0,1085.979403,72.39862684,27.14948506,0,5904,281,59.36687401,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-04-18,1180,100,34,7,1186.533051,100.5536484,34.18824045,7.038755387,6251,347,62.85608561,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-04-19,1239,59,34,0,1245.859704,59.32665255,34.18824045,0,6616,365,66.52629377,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-04-20,1282,43,35,1,1289.097772,43.23806881,35.19377694,1.005536484,6815,199,68.52731138,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-04-21,1369,87,36,1,1376.579446,87.4816741,36.19931342,1.005536484,7174,359,72.13718735,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-04-22,1416,47,39,3,1423.839661,47.26021474,39.21592287,3.016609452,7857,683,79.00500154,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-04-23,1536,120,39,0,1544.504039,120.6643781,39.21592287,0,8547,691,85.94320328,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-04-24,1591,55,40,1,1599.808546,55.30450661,40.22145936,1.005536484,9157,610,92.07697583,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-04-25,2436,845,44,4,2449.486875,849.6783289,44.24360529,4.022145936,10081,924,101.3681329,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-04-26,2615,179,44,0,2629.477905,179.9910306,44.24360529,0,10758,677,108.1756149,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-04-27,2672,57,50,6,2686.793485,57.31557958,50.27682419,6.033218903,11075,317,111.3631656,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-04-28,2933,261,52,2,2949.238507,262.4450223,52.28789716,2.011072968,12381,1305,124.4954721,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-04-29,3101,168,52,0,3118.168637,168.9301293,52.28789716,0,13714,1333,137.8992734,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-04-30,3219,118,60,8,3236.821942,118.6533051,60.33218903,8.044291871,14737,1023,148.1859116,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-05-01,3458,239,60,0,3477.145161,240.3232196,60.33218903,0,15866,1128,159.5384185,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-05-02,3543,85,66,6,3562.615762,85.47060113,66.36540794,6.033218903,16475,610,165.6621357,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-05-03,3893,350,66,0,3914.553532,351.9377694,66.36540794,0,17383,907,174.792407,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-05-04,3979,86,66,0,4001.029669,86.47613761,66.36540794,0,17866,484,179.6491482,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-05-05,4245,266,77,11,4268.502374,267.4727047,77.42630926,11.06090132,18848,981,189.5235165,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-05-06,4404,159,82,5,4428.382675,159.8803009,82.45399168,5.027682419,19912,1065,200.2224247,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-05-07,4678,274,82,0,4703.899672,275.5169966,82.45399168,0,20773,861,208.8800938,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-05-08,4968,290,82,0,4995.505252,291.6055803,82.45399168,0,21945,1171,220.6649814,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-05-09,5217,249,119,37,5245.883836,250.3785845,119.6588416,37.2048499,22937,993,230.6399033,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-05-10,5360,143,119,0,5389.675554,143.7917172,119.6588416,0,23422,484,235.5167553,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-05-11,5400,40,119,0,5429.897013,40.22145936,119.6588416,0,23791,369,239.2271849,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-05-12,5584,184,119,0,5614.915726,185.018713,119.6588416,0,24689,898,248.2569025,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-05-13,5851,267,125,6,5883.393967,268.4782412,125.6920605,6.033218903,25673,983,258.1513815,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-05-14,6199,348,143,18,6233.320664,349.9266964,143.7917172,18.09965671,27255,1582,274.0589687,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-05-15,6422,223,156,13,6457.555299,224.2346359,156.8636915,13.07197429,28096,842,282.5155305,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-05-16,6513,91,155,0,6549.05912,91.50382003,155.858155,0,29264,1168,294.2601966,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-05-17,6685,172,160,5,6722.011395,172.9522752,160.8858374,5.027682419,30201,937,303.6820735,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-05-18,6782,97,160,0,6819.548434,97.53703894,160.8858374,0,30691,490,308.6092023,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-05-19,7011,229,171,11,7049.816288,230.2678548,171.9467387,11.06090132,31551,860,317.256816,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-05-20,7381,370,178,7,7421.864788,372.048499,178.9854941,7.038755387,33218,1668,334.0191092,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-05-21,7685,304,192,14,7727.547879,305.6830911,193.0630049,14.07751077,34199,981,343.8834221,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-05-22,7846,161,192,0,7889.439253,161.8913739,193.0630049,0,34852,653,350.4495754,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-05-23,8125,279,192,0,8169.983932,280.544679,193.0630049,0,36612,1760,368.1470175,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-05-24,8558,433,194,2,8605.381229,435.3972975,195.0740779,2.011072968,38130,1518,383.4110613,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-05-25,8726,168,248,54,8774.311358,168.9301293,249.373048,54.29897013,39059,929,392.7524952,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-05-26,9122,396,248,0,9172.503806,398.1924476,249.373048,0,40678,1619,409.0321309,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-05-27,9495,373,281,33,9547.568914,375.0651085,282.555752,33.18270397,42054,1375,422.8683129,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-05-28,9953,458,289,8,10008.10462,460.5357096,290.6000438,8.044291871,43148,1094,433.8688821,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-05-29,10781,828,298,9,10840.68883,832.5842087,299.6498722,9.049828355,44768,1620,450.1585731,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-05-30,12105,1324,312,14,12172.01914,1331.330305,313.727383,14.07751077,47051,2282,473.114971,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-05-31,12167,62,321,9,12234.3624,62.343262,322.7772113,9.049828355,49199,2148,494.7138947,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-06-01,12495,328,329,8,12564.17837,329.8159667,330.8215032,8.044291871,50027,828,503.0397368,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-06-02,12911,416,338,9,12982.48154,418.3031773,339.8713316,9.049828355,50771,744,510.5209282,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-06-03,13171,260,346,8,13243.92103,261.4394858,347.9156234,8.044291871,51839,1069,521.2600579,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-06-04,13291,120,,0,13364.58541,120.6643781,0,0,52761,922,530.5311043,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-06-05,13410,119,,0,13484.24425,119.6588416,0,0,52761,0,530.5311043,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-06-06,13656,246,,0,13731.60622,247.361975,0,0,54193,1432,544.9303867,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-06-07,13865,209,,0,13941.76335,210.1571251,0,0,54193,0,544.9303867,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-06-08,14017,152,,0,14094.60489,152.8415455,0,0,56167,1974,564.7796769,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Callao,2020-06-09,14284,267,,0,14363.08314,268.4782412,0,0,57132,965,574.483104,0,,,tests performed,,994494,,,,,,,,,,,,
PER,South America,Cusco,2020-03-04,0,0,0,0,0,0,0,0,9,0,0.060479319,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-03-05,0,0,0,0,0,0,0,0,2,0,0.013439849,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-03-06,0,0,0,0,0,0,0,0,3,1,0.020159773,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-03-07,0,0,0,0,0,0,0,0,4,1,0.026879697,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-03-08,0,0,0,0,0,0,0,0,5,1,0.033599622,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-03-09,0,0,0,0,0,0,0,0,6,1,0.040319546,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-03-10,0,0,0,0,0,0,0,0,7,1,0.04703947,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-03-11,0,0,0,0,0,0,0,0,14,7,0.09407894,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-03-12,0,0,0,0,0,0,0,0,18,4,0.120958638,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-03-13,1,1,0,0,0.671992431,0.671992431,0,0,24,6,0.161278183,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-03-14,1,0,0,0,0.671992431,0,0,0,30,6,0.201597729,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-03-15,1,0,0,0,0.671992431,0,0,0,36,5,0.241917275,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-03-16,1,0,0,0,0.671992431,0,0,0,45,10,0.302396594,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-03-17,1,0,0,0,0.671992431,0,0,0,55,9,0.369595837,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-03-18,1,0,0,0,0.671992431,0,0,0,60,5,0.403195458,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-03-19,4,3,0,0,2.687969723,2.015977292,0,0,75,15,0.503994323,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-03-20,4,0,0,0,2.687969723,0,0,0,84,9,0.564473642,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-03-21,4,0,0,0,2.687969723,0,0,0,98,13,0.658552582,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-03-22,4,0,0,0,2.687969723,0,0,0,121,23,0.813110841,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-03-23,6,2,0,0,4.031954584,1.343984861,0,0,131,9,0.880310084,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-03-24,6,0,1,1,4.031954584,0,0.671992431,0.671992431,137,7,0.92062963,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-03-25,10,4,1,0,6.719924307,2.687969723,0.671992431,0,157,20,1.055028116,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-03-26,10,0,1,0,6.719924307,0,0.671992431,0,181,23,1.2163063,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-03-27,10,0,1,0,6.719924307,0,0.671992431,0,197,17,1.323825088,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-03-28,11,1,2,1,7.391916737,0.671992431,1.343984861,0.671992431,213,16,1.431343877,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-03-29,17,6,2,0,11.42387132,4.031954584,1.343984861,0,248,35,1.666541228,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-03-30,25,8,2,0,16.79981077,5.375939445,1.343984861,0,263,15,1.767340093,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-03-31,26,1,2,0,17.4718032,0.671992431,1.343984861,0,283,20,1.901738579,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-04-01,34,8,2,0,22.84774264,5.375939445,1.343984861,0,305,22,2.049576914,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-04-02,38,4,2,0,25.53571237,2.687969723,1.343984861,0,323,18,2.170535551,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-04-03,44,6,3,1,29.56766695,4.031954584,2.015977292,0.671992431,339,16,2.27805434,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-04-04,48,4,3,0,32.25563667,2.687969723,2.015977292,0,349,10,2.345253583,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-04-05,52,4,3,0,34.9436064,2.687969723,2.015977292,0,380,31,2.553571237,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-04-06,54,2,3,0,36.28759126,1.343984861,2.015977292,0,400,20,2.687969723,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-04-07,54,0,3,0,36.28759126,0,2.015977292,0,422,22,2.835808057,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-04-08,54,0,3,0,36.28759126,0,2.015977292,0,775,353,5.207941338,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-04-09,55,1,3,0,36.95958369,0.671992431,2.015977292,0,949,174,6.377208167,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-04-10,57,2,3,0,38.30356855,1.343984861,2.015977292,0,1097,148,7.371756965,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-04-11,58,1,3,0,38.97556098,0.671992431,2.015977292,0,1274,177,8.561183567,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-04-12,59,1,3,0,39.64755341,0.671992431,2.015977292,0,1485,211,9.979087596,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-04-13,59,0,3,0,39.64755341,0,2.015977292,0,1693,208,11.37683185,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-04-14,106,47,3,0,71.23119765,31.58364424,2.015977292,0,1989,296,13.36592945,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-04-15,108,2,3,0,72.57518251,1.343984861,2.015977292,0,2129,140,14.30671885,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-04-16,109,1,3,0,73.24717494,0.671992431,2.015977292,0,2366,237,15.89934091,0,,,tests performed,,1488112,,,,,,,,,,,,
